no,lot,EndTimestamp.datetime,measstep,TestprgName,Tester,Loadboard,HandlerID,HBIN,SBIN,LBIN_P_NAME,SocketNumber,N,testedQtyBySocket,percentBySocket,timestamp
163,lot38,1/24/2019 17:34,B1,testprogram1,tester3,Loadboard2,Handler1,8,51,CLK_DROPOUT_2,2,3,1727,0.00173711638679792,2019-01-24 17:34:00
164,lot38,1/24/2019 17:34,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_IFB,2,13,1727,0.00752750434279097,2019-01-24 17:34:00
165,lot38,1/24/2019 17:34,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_CLK,2,1,1727,0.000579038795599305,2019-01-24 17:34:00
166,lot38,1/24/2019 17:34,B1,testprogram1,tester3,Loadboard2,Handler1,10,37,AC_RES_SYM,1,1,2129,0.000469704086425552,2019-01-24 17:34:00
167,lot38,1/24/2019 17:34,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_VDD_2,3,7,2084,0.00335892514395393,2019-01-24 17:34:00
168,lot38,1/24/2019 17:34,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_VDD,2,98,1727,0.0567458019687319,2019-01-24 17:34:00
169,lot38,1/24/2019 17:34,B1,testprogram1,tester3,Loadboard2,Handler1,8,48,VRA3_OV,0,1,2445,0.000408997955010225,2019-01-24 17:34:00
170,lot38,1/24/2019 17:34,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_SCK,0,1,2445,0.000408997955010225,2019-01-24 17:34:00
171,lot38,1/24/2019 17:34,B1,testprogram1,tester3,Loadboard2,Handler1,8,52,REG_0X06,1,1,2129,0.000469704086425552,2019-01-24 17:34:00
172,lot38,1/24/2019 17:34,B1,testprogram1,tester3,Loadboard2,Handler1,8,50,F_DIGITAL,1,1,2129,0.000469704086425552,2019-01-24 17:34:00
173,lot38,1/24/2019 17:34,B1,testprogram1,tester3,Loadboard2,Handler1,6,39,KELVINRES_SCK,1,16,2129,0.00751526538280883,2019-01-24 17:34:00
174,lot38,1/24/2019 17:34,B1,testprogram1,tester3,Loadboard2,Handler1,8,54,STAT_REG_READ,0,1,2445,0.000408997955010225,2019-01-24 17:34:00
175,lot38,1/24/2019 17:34,B1,testprogram1,tester3,Loadboard2,Handler1,5,6,SHORT_VDD,2,1,1727,0.000579038795599305,2019-01-24 17:34:00
176,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,51,CLK_DROPOUT_2,0,6,2091,0.00286944045911047,2019-01-25 08:47:00
177,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,1,1,,0,2052,2091,0.981348637015782,2019-01-25 08:47:00
178,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,39,KELVINRES_GND_2,1,1,2075,0.000481927710843373,2019-01-25 08:47:00
179,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,70,START_TEMP,2,7,2084,0.00335892514395393,2019-01-25 08:47:00
180,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,39,KELVINRES_IFA_2,1,1,2075,0.000481927710843373,2019-01-25 08:47:00
181,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,39,KELVINRES_IFB_2,3,27,2067,0.0130624092888244,2019-01-25 08:47:00
182,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,1,1,,1,1984,2075,0.956144578313253,2019-01-25 08:47:00
183,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,70,START_TEMP_2,2,5,2084,0.00239923224568138,2019-01-25 08:47:00
184,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,70,START_TEMP_2,3,1,2067,0.000483792936623125,2019-01-25 08:47:00
185,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,70,START_TEMP,3,11,2067,0.00532172230285438,2019-01-25 08:47:00
186,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,39,KELVINRES_DAT,3,1,2067,0.000483792936623125,2019-01-25 08:47:00
187,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,39,KELVINRES_IFB,1,4,2075,0.00192771084337349,2019-01-25 08:47:00
188,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,1,1,,3,1983,2067,0.959361393323657,2019-01-25 08:47:00
189,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,1,1,,2,1790,2084,0.858925143953935,2019-01-25 08:47:00
190,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,51,CLK_DROPOUT,1,8,2075,0.00385542168674699,2019-01-25 08:47:00
191,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,70,START_TEMP,1,1,2075,0.000481927710843373,2019-01-25 08:47:00
192,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,39,KELVINRES_DAT,1,7,2075,0.00337349397590361,2019-01-25 08:47:00
193,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,39,KELVINRES_IFA,2,187,2084,0.0897312859884837,2019-01-25 08:47:00
194,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,39,KELVINRES_IFB,3,6,2067,0.00290275761973875,2019-01-25 08:47:00
195,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,50,F_DIGITAL,1,15,2075,0.0072289156626506,2019-01-25 08:47:00
196,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,50,SIGNAL_CLK,3,9,2067,0.00435413642960813,2019-01-25 08:47:00
197,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,51,CLK_DROPOUT,3,3,2067,0.00145137880986938,2019-01-25 08:47:00
198,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,39,KELVINRES_GND,2,12,2084,0.00575815738963532,2019-01-25 08:47:00
199,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,51,CLK_DROPOUT_2,1,5,2075,0.00240963855421687,2019-01-25 08:47:00
200,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,39,KELVINRES_IFB,2,12,2084,0.00575815738963532,2019-01-25 08:47:00
201,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,51,CLK_DROPOUT,2,5,2084,0.00239923224568138,2019-01-25 08:47:00
202,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,50,F_DIGITAL,3,11,2067,0.00532172230285438,2019-01-25 08:47:00
203,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,50,F_DIGITAL,0,10,2091,0.00478240076518412,2019-01-25 08:47:00
204,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,50,SIGNAL_CLK_2,2,2,2084,0.000959692898272553,2019-01-25 08:47:00
205,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,51,CLK_DROPOUT_2,2,10,2084,0.00479846449136276,2019-01-25 08:47:00
206,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,50,F_DIGITAL,2,5,2084,0.00239923224568138,2019-01-25 08:47:00
207,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,50,SIGNAL_CLK,1,9,2075,0.00433734939759036,2019-01-25 08:47:00
208,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,51,CLK_DROPOUT,0,8,2091,0.0038259206121473,2019-01-25 08:47:00
209,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,50,SIGNAL_CLK,0,9,2091,0.00430416068866571,2019-01-25 08:47:00
210,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,39,KELVINRES_CLK,2,15,2084,0.00719769673704415,2019-01-25 08:47:00
211,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,51,CLK_DROPOUT_2,3,5,2067,0.00241896468311563,2019-01-25 08:47:00
212,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,39,KELVINRES_GND,1,2,2075,0.000963855421686747,2019-01-25 08:47:00
213,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,50,F_DIGITAL_2,3,4,2067,0.0019351717464925,2019-01-25 08:47:00
214,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,50,F_DIGITAL_2,2,2,2084,0.000959692898272553,2019-01-25 08:47:00
215,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,39,KELVINRES_DAT_2,1,3,2075,0.00144578313253012,2019-01-25 08:47:00
216,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,50,SIGNAL_CLK_2,0,3,2091,0.00143472022955524,2019-01-25 08:47:00
217,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,39,KELVINRES_DAT_2,3,3,2067,0.00145137880986938,2019-01-25 08:47:00
218,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,39,KELVINRES_CLK_2,1,26,2075,0.0125301204819277,2019-01-25 08:47:00
219,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,50,SIGNAL_CLK,2,4,2084,0.00191938579654511,2019-01-25 08:47:00
220,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,39,KELVINRES_CLK_2,2,5,2084,0.00239923224568138,2019-01-25 08:47:00
221,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,50,F_DIGITAL_2,1,4,2075,0.00192771084337349,2019-01-25 08:47:00
222,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,39,KELVINRES_SCK_2,2,1,2084,0.000479846449136276,2019-01-25 08:47:00
223,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,39,KELVINRES_DAT,2,7,2084,0.00335892514395393,2019-01-25 08:47:00
224,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,39,KELVINRES_CSQ,2,12,2084,0.00575815738963532,2019-01-25 08:47:00
225,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,39,KELVINRES_DAT_2,2,3,2084,0.00143953934740883,2019-01-25 08:47:00
226,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,39,KELVINRES_CLK,0,1,2091,0.000478240076518412,2019-01-25 08:47:00
227,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,50,SIGNAL_CLK_2,3,2,2067,0.000967585873246251,2019-01-25 08:47:00
228,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,42,AN_GND_OFFSET,1,2,2075,0.000963855421686747,2019-01-25 08:47:00
229,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,10,30,A_RES_SYM,3,1,2067,0.000483792936623125,2019-01-25 08:47:00
230,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,50,F_DIGITAL_2,0,1,2091,0.000478240076518412,2019-01-25 08:47:00
231,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,8,50,SIGNAL_CLK_2,1,1,2075,0.000481927710843373,2019-01-25 08:47:00
232,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,6,39,KELVINRES_CSQ,1,2,2075,0.000963855421686747,2019-01-25 08:47:00
233,lot38,1/25/2019 8:47,B3,testprogram5,tester3,Loadboard2,Handler1,10,37,AC_RES_SYM,0,1,2091,0.000478240076518412,2019-01-25 08:47:00
234,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,1,1,,0,1314,1550,0.847741935483871,2019-01-26 15:55:00
235,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,1,1,,1,947,1487,0.636852723604573,2019-01-26 15:55:00
236,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,61,CLK_VIH_3V,1,279,1487,0.187626092804304,2019-01-26 15:55:00
237,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,1,1,,2,1118,1368,0.817251461988304,2019-01-26 15:55:00
238,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_VDD,1,82,1487,0.0551445864156019,2019-01-26 15:55:00
239,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_VDD_2,1,6,1487,0.00403496973772697,2019-01-26 15:55:00
240,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_VDD_2,2,11,1368,0.00804093567251462,2019-01-26 15:55:00
241,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_GND,1,39,1487,0.0262273032952253,2019-01-26 15:55:00
242,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,61,CLK_VIH_3V,2,208,1368,0.152046783625731,2019-01-26 15:55:00
243,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_CSQ,0,12,1550,0.00774193548387097,2019-01-26 15:55:00
244,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_IFA_2,1,4,1487,0.00268997982515131,2019-01-26 15:55:00
245,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_GND_2,1,15,1487,0.0100874243443174,2019-01-26 15:55:00
246,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,61,CLK_VIH_3V,0,131,1550,0.0845161290322581,2019-01-26 15:55:00
247,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_IFB,1,19,1487,0.0127774041694687,2019-01-26 15:55:00
248,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_IFA,1,16,1487,0.0107599193006052,2019-01-26 15:55:00
249,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_IFB_2,1,16,1487,0.0107599193006052,2019-01-26 15:55:00
250,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,51,CLK_DROPOUT_2,1,11,1487,0.00739744451916611,2019-01-26 15:55:00
251,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_DAT,1,9,1487,0.00605245460659045,2019-01-26 15:55:00
252,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_GND,0,10,1550,0.00645161290322581,2019-01-26 15:55:00
253,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,51,CLK_DROPOUT_2,0,9,1550,0.00580645161290323,2019-01-26 15:55:00
254,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,51,CLK_DROPOUT,2,11,1368,0.00804093567251462,2019-01-26 15:55:00
255,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_DAT,0,2,1550,0.00129032258064516,2019-01-26 15:55:00
256,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_DAT_2,0,36,1550,0.0232258064516129,2019-01-26 15:55:00
257,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,51,CLK_DROPOUT_2,2,8,1368,0.00584795321637427,2019-01-26 15:55:00
258,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,50,SIGNAL_CLK,2,1,1368,0.000730994152046784,2019-01-26 15:55:00
259,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_CSQ_2,0,9,1550,0.00580645161290323,2019-01-26 15:55:00
260,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,5,6,SHORT_VDD,0,2,1550,0.00129032258064516,2019-01-26 15:55:00
261,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,51,CLK_DROPOUT,0,10,1550,0.00645161290322581,2019-01-26 15:55:00
262,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,61,CLK_VIH_3V,3,73,493,0.148073022312373,2019-01-26 15:55:00
263,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,1,1,,3,254,493,0.515212981744422,2019-01-26 15:55:00
264,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,51,CLK_DROPOUT,3,4,493,0.00811359026369168,2019-01-26 15:55:00
265,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,51,CLK_DROPOUT_2,3,4,493,0.00811359026369168,2019-01-26 15:55:00
266,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,51,CLK_DROPOUT,1,9,1487,0.00605245460659045,2019-01-26 15:55:00
267,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_DAT_2,3,29,493,0.0588235294117647,2019-01-26 15:55:00
268,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,50,SIGNAL_CLK,1,2,1487,0.00134498991257566,2019-01-26 15:55:00
269,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,5,6,SHORT_CLK,3,96,493,0.1947261663286,2019-01-26 15:55:00
270,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,50,SIGNAL_CLK_2,1,3,1487,0.00201748486886348,2019-01-26 15:55:00
271,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,50,SIGNAL_CLK_2,0,3,1550,0.00193548387096774,2019-01-26 15:55:00
272,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_IFB_2,3,18,493,0.0365111561866126,2019-01-26 15:55:00
273,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,43,BANDGAP1,0,1,1550,0.000645161290322581,2019-01-26 15:55:00
274,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,48,VRD_OV_2,3,1,493,0.00202839756592292,2019-01-26 15:55:00
275,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,48,VRA3_OV_2,0,1,1550,0.000645161290322581,2019-01-26 15:55:00
276,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_CLK,3,3,493,0.00608519269776876,2019-01-26 15:55:00
277,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_CLK_2,1,7,1487,0.0047074646940148,2019-01-26 15:55:00
278,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,5,6,SHORT_VDD,1,1,1487,0.000672494956287828,2019-01-26 15:55:00
279,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_SCK_2,3,2,493,0.00405679513184584,2019-01-26 15:55:00
280,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,50,SIGNAL_CLK,0,1,1550,0.000645161290322581,2019-01-26 15:55:00
281,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_CSQ_2,3,3,493,0.00608519269776876,2019-01-26 15:55:00
282,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,5,6,SHORT_SCK,3,2,493,0.00405679513184584,2019-01-26 15:55:00
283,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_DAT,3,2,493,0.00405679513184584,2019-01-26 15:55:00
284,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,50,F_DIGITAL_2,1,1,1487,0.000672494956287828,2019-01-26 15:55:00
285,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_SCK,1,1,1487,0.000672494956287828,2019-01-26 15:55:00
286,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_IFB_2,2,3,1368,0.00219298245614035,2019-01-26 15:55:00
287,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,55,VDD_UV_2,0,1,1550,0.000645161290322581,2019-01-26 15:55:00
288,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,50,PLL_LOCK_TEST_2,0,1,1550,0.000645161290322581,2019-01-26 15:55:00
289,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,50,F_DIGITAL,0,1,1550,0.000645161290322581,2019-01-26 15:55:00
290,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_CSQ,2,3,1368,0.00219298245614035,2019-01-26 15:55:00
291,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,48,VRA3_OV,1,1,1487,0.000672494956287828,2019-01-26 15:55:00
292,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,8,50,F_DIGITAL_2,0,2,1550,0.00129032258064516,2019-01-26 15:55:00
293,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_CLK_2,3,1,493,0.00202839756592292,2019-01-26 15:55:00
294,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,10,30,A_RES_SYM,3,1,493,0.00202839756592292,2019-01-26 15:55:00
295,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,70,START_TEMP,2,4,1368,0.00292397660818713,2019-01-26 15:55:00
296,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,70,START_TEMP,0,2,1550,0.00129032258064516,2019-01-26 15:55:00
297,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,70,START_TEMP,1,18,1487,0.0121049092131809,2019-01-26 15:55:00
298,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,70,START_TEMP_2,0,2,1550,0.00129032258064516,2019-01-26 15:55:00
299,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,39,KELVINRES_DAT_2,2,1,1368,0.000730994152046784,2019-01-26 15:55:00
300,lot38,1/26/2019 15:55,B2,testprogram3,tester5,Loadboard3,Handler3,6,70,START_TEMP_2,1,1,1487,0.000672494956287828,2019-01-26 15:55:00
301,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,1,1,,1,2084,2124,0.981167608286252,2019-02-01 16:58:00
302,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,1,1,,0,2082,2125,0.979764705882353,2019-02-01 16:58:00
303,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,6,39,KELVINRES_IFB_2,0,9,2125,0.00423529411764706,2019-02-01 16:58:00
304,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,1,1,,2,2079,2110,0.985308056872038,2019-02-01 16:58:00
305,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,1,1,,3,1989,2076,0.958092485549133,2019-02-01 16:58:00
306,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,8,51,CLK_DROPOUT_2,2,11,2110,0.00521327014218009,2019-02-01 16:58:00
307,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,8,51,CLK_DROPOUT,0,15,2125,0.00705882352941176,2019-02-01 16:58:00
308,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,8,51,CLK_DROPOUT_2,0,14,2125,0.00658823529411765,2019-02-01 16:58:00
309,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,8,51,CLK_DROPOUT_2,3,19,2076,0.00915221579961464,2019-02-01 16:58:00
310,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,6,39,KELVINRES_IFB,0,1,2125,0.000470588235294118,2019-02-01 16:58:00
311,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,8,51,CLK_DROPOUT_2,1,15,2124,0.00706214689265537,2019-02-01 16:58:00
312,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,8,51,CLK_DROPOUT,1,17,2124,0.00800376647834275,2019-02-01 16:58:00
313,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,6,39,KELVINRES_IFB_2,1,7,2124,0.00329566854990584,2019-02-01 16:58:00
314,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,6,39,KELVINRES_IFB_2,3,41,2076,0.0197495183044316,2019-02-01 16:58:00
315,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,10,37,AC_RES_SYM,3,15,2076,0.00722543352601156,2019-02-01 16:58:00
316,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,8,48,VRA3_OV,3,1,2076,0.000481695568400771,2019-02-01 16:58:00
317,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,8,51,CLK_DROPOUT,2,16,2110,0.00758293838862559,2019-02-01 16:58:00
318,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,8,51,CLK_DROPOUT,3,10,2076,0.00481695568400771,2019-02-01 16:58:00
319,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,6,39,KELVINRES_GND,3,1,2076,0.000481695568400771,2019-02-01 16:58:00
320,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,7,85,G_IFB_PORT_3V,0,1,2125,0.000470588235294118,2019-02-01 16:58:00
321,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,6,39,KELVINRES_VDD,0,1,2125,0.000470588235294118,2019-02-01 16:58:00
322,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,10,30,A_RES_SYM_2,0,2,2125,0.000941176470588235,2019-02-01 16:58:00
323,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,7,85,G_SCK_PORT_3V,2,1,2110,0.0004739336492891,2019-02-01 16:58:00
324,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,8,55,VDD_UV_2,1,1,2124,0.000470809792843691,2019-02-01 16:58:00
325,lot39,2/1/2019 16:58,B1,testprogram1,tester3,Loadboard3,Handler2,10,32,R_OFF_X_2,2,1,2110,0.0004739336492891,2019-02-01 16:58:00
